system:index,doa,mean_std,stats_percentile,.geo
20181014T111011_20181014T111215_T30UVU,201810287,"{B2_mean=8420.136802109319, B2_stdDev=2112.223360643356, B3_mean=8507.042149737708, B3_stdDev=2104.147985548701, B4_mean=8538.997170067469, B4_stdDev=2090.1537422814404, B5_mean=8689.967972166802, B5_stdDev=2102.077802712692, B6_mean=8501.411115096851, B6_stdDev=2035.872329806795, B7_mean=8430.790863124957, B7_stdDev=1998.4055587083515, B8_mean=8656.510729086802, B8_stdDev=2063.6730689653064, B8A_mean=8389.52998065022, B8A_stdDev=1962.3791506204727, B11_mean=4434.844514300583, B11_stdDev=1468.1737022702682, B12_mean=3417.2607451520794, B12_stdDev=1097.6359754042637}","{B2_p2=4319.829341913701, B2_p98=13151.32239540607, B3_p2=4512.125144644638, B3_p98=13407.307194826193, B4_p2=4639.444711337531, B4_p98=13599.828141917085, B5_p2=4768.210494720623, B5_p98=13855.36187429306, B6_p2=4768.14208907982, B6_p98=13535.133151351145, B7_p2=4767.940047318773, B7_p98=13342.993305359194, B8_p2=4895.404262243068, B8_p98=13855.531265090516, B8A_p2=4831.921364632937, B8A_p98=13214.954289109115, B11_p2=1504.0018889521318, B11_p98=7711.879354272323, B12_p2=1311.7645180098389, B12_p98=5983.841988306263}",
20181017T112111_20181017T112439_T30TVT,201810290,"{B2_mean=3637.095807432639, B2_stdDev=3697.512248407459, B3_mean=3372.6846026371395, B3_stdDev=3434.099927664535, B4_mean=3141.71344941633, B4_stdDev=3256.8547944822726, B5_mean=3273.880279788678, B5_stdDev=3366.926160109101, B6_mean=3175.102487024418, B6_stdDev=3198.2899930329904, B7_mean=3113.6010522870815, B7_stdDev=3104.898241936986, B8_mean=3138.191739037492, B8_stdDev=3120.8080872686933, B8A_mean=3049.455775465352, B8A_stdDev=3002.923442587686, B11_mean=2264.437664549339, B11_stdDev=2005.4841026503118, B12_mean=1875.6789958639827, B12_stdDev=1582.102988115363}","{B2_p2=84.57664758757679, B2_p98=12222.796932614137, B3_p2=73.11962619379281, B3_p98=11327.85143770294, B4_p2=33.19069795029291, B4_p98=10685.221237064909, B5_p2=25.52476575945769, B5_p98=11069.506017834621, B6_p2=22.31016830485477, B6_p98=10430.789043973737, B7_p2=23.106825802143575, B7_p98=10174.121027294515, B8_p2=10.766501842405553, B8_p98=10270.935584127566, B8A_p2=10.960981691796654, B8A_p98=9823.09629967235, B11_p2=15.849608205600601, B11_p98=6431.02766295646, B12_p2=22.331835845082704, B12_p98=5278.422901514024}",
20181017T112111_20181017T112439_T30UVU,201810290,"{B2_mean=5203.685160055447, B2_stdDev=3394.80922487904, B3_mean=4990.086686471832, B3_stdDev=3132.595534140216, B4_mean=4762.095020097595, B4_stdDev=3010.69918756778, B5_mean=5022.875124890882, B5_stdDev=2960.053153460577, B6_mean=5235.007692198196, B6_stdDev=2577.8962095203506, B7_mean=5292.022110535429, B7_stdDev=2448.557381121848, B8_mean=5363.1213523464485, B8_stdDev=2439.3240691772253, B8A_mean=5329.148434014842, B8A_stdDev=2334.010843506576, B11_mean=3459.026747167897, B11_stdDev=1508.930237063856, B12_mean=2683.0267164593565, B12_stdDev=1318.0376579098981}","{B2_p2=200.21085057471265, B2_p98=11325.166536460523, B3_p2=322.5883394987756, B3_p98=10686.44776119403, B4_p2=224.29699708180362, B4_p98=10271.416006339145, B5_p2=415.2251001940153, B5_p98=10591.7880949142, B6_p2=735.653963863007, B6_p98=10206.582557154954, B7_p2=864.0706046836771, B7_p98=10077.890376569037, B8_p2=863.8808142075549, B8_p98=10207.041717120424, B8A_p2=927.4908585055643, B8A_p98=9886.735614307932, B11_p2=543.9731857318574, B11_p98=6687.078534031413, B12_p2=351.8002164836864, B12_p98=5599.974328358209}",
20181019T111049_20181019T111050_T30TUT,201810292,"{B2_mean=178.91787536585522, B2_stdDev=73.6316378623764, B3_mean=92.12574326934688, B3_stdDev=107.27320388970594, B4_mean=25.719457340259577, B4_stdDev=114.18980554461089, B5_mean=25.682407225152065, B5_stdDev=170.69445735090116, B6_mean=39.55610198125199, B6_stdDev=287.6684853786019, B7_mean=47.17505197020003, B7_stdDev=335.0078525063007, B8_mean=49.501905052215946, B8_stdDev=354.0495625189541, B8A_mean=52.548455223276875, B8A_stdDev=373.48469837093046, B11_mean=53.323587104491146, B11_stdDev=325.27500549414015, B12_mean=41.4605056487995, B12_stdDev=219.83713936748887}","{B2_p2=149.10575708289028, B2_p98=334.8617771509168, B3_p2=56.549775667552396, B3_p98=302.249095840868, B4_p2=11.199244847117122, B4_p98=110.6980306345733, B5_p2=3.549566192809364, B5_p98=78.61835245046925, B6_p2=1.5493661332030482, B6_p98=46.37870370370371, B7_p2=2.9231192433991775, B7_p98=43.98521505376344, B8_p2=2.771984040317894, B8_p98=44.80306513409962, B8A_p2=3.1999117290648464, B8A_p98=44.07260726072607, B11_p2=11.010348465212694, B11_p98=39.3667130273528, B12_p2=13.889653716527592, B12_p98=36.964019851116625}",
20181019T111049_20181019T111050_T30TVT,201810292,"{B2_mean=413.5963927168827, B2_stdDev=334.3835871704064, B3_mean=337.4879042873297, B3_stdDev=366.0874717189321, B4_mean=229.60583190170365, B4_stdDev=357.319043131203, B5_mean=274.1563785150828, B5_stdDev=475.74479751393557, B6_mean=375.7297355696579, B6_stdDev=762.5677339095263, B7_mean=420.6867949672862, B7_stdDev=872.187588006077, B8_mean=426.1421672657586, B8_stdDev=924.9318329685326, B8A_mean=435.17133172049205, B8A_stdDev=956.1864190297443, B11_mean=325.4139524279882, B11_stdDev=752.7970460573047, B12_mean=224.31079210443272, B12_stdDev=525.9718698849207}","{B2_p2=279.9139662332269, B2_p98=1455.605633802817, B3_p2=179.20911761982617, B3_p98=1487.5403726708075, B4_p2=86.50547224932224, B4_p98=1423.4222020018199, B5_p2=59.69842304183501, B5_p98=1775.2087727003911, B6_p2=55.496450768113725, B6_p98=2766.7944561649015, B7_p2=56.1967446315017, B7_p98=3183.727480829871, B8_p2=49.04890298912209, B8_p98=3344.2707275803723, B8A_p2=27.827810142297775, B8A_p98=3439.7342835851136, B11_p2=25.132926306169082, B11_p98=2831.182079189546, B12_p2=22.650801408889564, B12_p98=2063.6260667818838}",
20181019T111049_20181019T111050_T30UUU,201810292,"{B2_mean=424.9884921856554, B2_stdDev=316.368808515594, B3_mean=551.7888197486232, B3_stdDev=383.75859698987585, B4_mean=464.1950580332985, B4_stdDev=458.256022072546, B5_mean=789.7879348956957, B5_stdDev=608.946830864749, B6_mean=1502.317460186445, B6_stdDev=1156.6180781839194, B7_mean=1764.4924248262068, B7_stdDev=1352.9234053253122, B8_mean=1853.3434108226788, B8_stdDev=1435.4550816989142, B8A_mean=1949.1464225299958, B8A_stdDev=1485.0614412072355, B11_mean=1500.794234182569, B11_stdDev=1138.9603092783143, B12_mean=948.4124696887923, B12_stdDev=824.2007592612239}","{B2_p2=171.16486473538978, B2_p98=1116.8692169449982, B3_p2=118.7757141935296, B3_p98=1373.629905475595, B4_p2=50.397215970030324, B4_p98=1694.6909444841815, B5_p2=44.3308733272018, B5_p98=2014.3207696625775, B6_p2=33.54300732144283, B6_p98=3806.5063643918165, B7_p2=38.99802785762563, B7_p98=4446.440654199277, B8_p2=27.73374365774195, B8_p98=4639.890395565543, B8A_p2=25.109680574930625, B8A_p98=4702.742408631075, B11_p2=19.559713237100667, B11_p98=3615.1023371815404, B12_p2=18.040539558788936, B12_p98=2975.2511159346295}",
20181019T111049_20181019T111050_T30UVU,201810292,"{B2_mean=1793.7306887285872, B2_stdDev=2267.948102135026, B3_mean=1853.7255149728553, B3_stdDev=2141.4608061558624, B4_mean=1739.881334389117, B4_stdDev=2102.6100332853807, B5_mean=2138.164784876956, B5_stdDev=2138.9169296669847, B6_mean=2860.283511371216, B6_stdDev=1928.3600742669423, B7_mean=3128.348131828806, B7_stdDev=1892.436635445298, B8_mean=3242.404840768732, B8_stdDev=1914.7411491468981, B8A_mean=3296.0171290161575, B8A_stdDev=1857.0837686025886, B11_mean=2633.8306828139694, B11_stdDev=1745.739020683566, B12_mean=2057.799186758973, B12_stdDev=1744.5230359115128}","{B2_p2=215.91843808619683, B2_p98=8509.891788466759, B3_p2=221.34849920629594, B3_p98=8127.754366324665, B4_p2=101.87685667221248, B4_p98=7904.289409252487, B5_p2=89.11171359068985, B5_p98=8414.057082452431, B6_p2=74.60453963141599, B6_p98=8223.05268292683, B7_p2=76.01986752811463, B7_p98=8223.396968538384, B8_p2=50.91953657979018, B8_p98=8351.41121602202, B8A_p2=47.55006239496299, B8A_p98=8095.588793103449, B11_p2=28.12349090658687, B11_p98=7199.038159325079, B12_p2=24.059497882047825, B12_p98=6687.624312520443}",
20181019T111049_20181019T111050_T30UVV,201810292,"{B2_mean=1424.424131186295, B2_stdDev=2455.320780826257, B3_mean=1281.8977341104917, B3_stdDev=2370.8692848907017, B4_mean=1155.2545599640737, B4_stdDev=2282.346642638379, B5_mean=1235.420261736753, B5_stdDev=2439.5851770738254, B6_mean=1219.1488167223044, B6_stdDev=2365.270679555329, B7_mean=1221.4987991937628, B7_stdDev=2340.400935556948, B8_mean=1222.7284354732917, B8_stdDev=2343.5536801202106, B8A_mean=1193.8396752335293, B8A_stdDev=2272.8463737970865, B11_mean=1088.0924021462413, B11_stdDev=1936.7834630398459, B12_mean=1026.7290980816124, B12_stdDev=1769.843140502629}","{B2_p2=98.98904753609337, B2_p98=9407.668291896382, B3_p2=70.04869790579849, B3_p98=8895.68213244546, B4_p2=16.965355550871514, B4_p98=8510.259592059198, B5_p2=11.118397987209736, B5_p98=9022.047312856397, B6_p2=8.862250837535509, B6_p98=8639.147290708952, B7_p2=5.929625468537009, B7_p98=8479.736036195221, B8_p2=5.968816096537319, B8_p98=8543.890946811664, B8A_p2=5.848147125512294, B8A_p98=8223.408227819944, B11_p2=15.851351367693287, B11_p98=6687.654863136692, B12_p2=24.44102404780311, B12_p98=5982.728621012524}",
20181024T111121_20181024T111122_T30TUT,201810297,"{B2_mean=520.5405758133171, B2_stdDev=503.22168447235674, B3_mean=444.4197600779348, B3_stdDev=480.69147404978077, B4_mean=362.69843851176046, B4_stdDev=441.42402224236747, B5_mean=376.52277863756717, B5_stdDev=471.38726683851746, B6_mean=366.22671541196274, B6_stdDev=501.07319903637773, B7_mean=362.75193898339614, B7_stdDev=509.428827839574, B8_mean=377.19175319147746, B8_stdDev=538.2632033788092, B8A_mean=357.54457591734706, B8A_stdDev=519.9992615363018, B11_mean=288.50880499577914, B11_stdDev=406.77923658666947, B12_mean=275.944347486879, B12_stdDev=359.49974501260493}","{B2_p2=83.0714962540859, B2_p98=1934.9373367309665, B3_p2=23.062183894442747, B3_p98=1807.3378155618143, B4_p2=3.730899418415716, B4_p98=1623.4622973864891, B5_p2=2.850572313717456, B5_p98=1767.537422646373, B6_p2=5.8491753807499505, B6_p98=1999.7371372765158, B7_p2=6.206337838622913, B7_p98=2064.314871714275, B8_p2=5.6762789953442265, B8_p98=2191.449957013553, B8A_p2=6.122927182506234, B8A_p98=2127.1617765573233, B11_p2=10.699948970638697, B11_p98=1711.1231325872322, B12_p2=8.271838204542206, B12_p98=1495.44511861658}",
20181024T111121_20181024T111122_T30TVT,201810297,"{B2_mean=501.24359622374874, B2_stdDev=502.274759267691, B3_mean=468.83320721918375, B3_stdDev=470.08692569144995, B4_mean=376.6800299553047, B4_stdDev=445.0565016128892, B5_mean=431.28388238303484, B5_stdDev=519.889634375645, B6_mean=535.1036330882462, B6_stdDev=747.4368024861141, B7_mean=566.8053282809179, B7_stdDev=835.8738002878798, B8_mean=604.6147634515237, B8_stdDev=896.54364669792, B8A_mean=597.129765469428, B8A_stdDev=914.7911172754376, B11_mean=445.87551793276197, B11_stdDev=713.654509981393, B12_mean=345.06189756931946, B12_stdDev=494.2127989146887}","{B2_p2=47.8201125955659, B2_p98=2159.2380106571936, B3_p2=48.608515860182344, B3_p98=1935.4601043997018, B4_p2=18.415509344767898, B4_p98=1711.0132575757575, B5_p2=14.846838528803985, B5_p98=1870.9334189288334, B6_p2=10.430545834094454, B6_p98=2575.2718316793657, B7_p2=10.776723405614701, B7_p98=2926.977899315469, B8_p2=12.517301081561122, B8_p98=3183.3736776841365, B8A_p2=12.693806612500758, B8A_p98=3279.253106715263, B11_p2=21.04461929952454, B11_p98=2718.7336793147997, B12_p2=23.25638266933963, B12_p98=1887.1049683502752}",
20181024T111121_20181024T111122_T30UUU,201810297,"{B2_mean=975.96914335179, B2_stdDev=648.4119693353031, B3_mean=1096.7998100977345, B3_stdDev=607.6462677349427, B4_mean=1001.5984365087829, B4_stdDev=614.8086898265041, B5_mean=1312.7717859440465, B5_stdDev=661.8078800284744, B6_mean=1920.3268770483498, B6_stdDev=985.6146523727465, B7_mean=2100.0167084056316, B7_stdDev=1106.7273914228745, B8_mean=2253.0130989618638, B8_stdDev=1190.1165625625922, B8A_mean=2262.9532315979586, B8A_stdDev=1203.0214679026353, B11_mean=1674.8307147296032, B11_stdDev=920.3294242647797, B12_mean=1214.2886587667124, B12_stdDev=734.7385164173168}","{B2_p2=98.40724349513145, B2_p98=2718.8606112437487, B3_p2=290.0976738989711, B3_p98=2782.910489782049, B4_p2=226.95372684675144, B4_p98=2653.74996861436, B5_p2=416.2332440620583, B5_p98=3037.9841346985036, B6_p2=416.1571128565147, B6_p98=4318.817522281157, B7_p2=416.42642148866395, B7_p98=4703.285308340625, B8_p2=481.03108271455704, B8_p98=4959.074035930627, B8A_p2=416.54436952341393, B8A_p98=4959.788290741852, B11_p2=353.22388428109736, B11_p98=3807.449956494852, B12_p2=288.3410346503886, B12_p98=3166.5045402079095}",
20181024T111121_20181024T111122_T30UVU,201810297,"{B2_mean=763.3008015295355, B2_stdDev=987.424177670417, B3_mean=971.8678022310788, B3_stdDev=932.6148898974261, B4_mean=910.2734524097418, B4_stdDev=951.5349781113168, B5_mean=1347.0936038681984, B5_stdDev=951.3449847918561, B6_mean=2315.7276393447296, B6_stdDev=1059.640084821175, B7_mean=2604.7315446197313, B7_stdDev=1119.9688382041268, B8_mean=2799.0593734463414, B8_stdDev=1163.5321657757977, B8A_mean=2854.2809568412176, B8A_stdDev=1152.7059181420539, B11_mean=2097.705243987112, B11_stdDev=972.1610812712308, B12_mean=1428.0186814696378, B12_stdDev=945.9321996120882}","{B2_p2=91.50888279502587, B2_p98=4286.958304052899, B3_p2=215.39563003278317, B3_p98=4286.450767408279, B4_p2=98.62125466271738, B4_p98=4255.311304347826, B5_p2=160.0351358396572, B5_p98=4575.659340659341, B6_p2=160.24720602415186, B6_p98=5150.8136365929495, B7_p2=160.4668165141706, B7_p98=5407.1272554361185, B8_p2=160.04964913199777, B8_p98=5598.481468849201, B8A_p2=160.09734425047446, B8A_p98=5534.868526791615, B11_p2=94.08130571801725, B11_p98=4703.1927788523535, B12_p2=94.13608061754663, B12_p98=4254.999738144299}",
20181024T111121_20181024T111122_T30UVV,201810297,"{B2_mean=391.33235233937563, B2_stdDev=386.42471612284425, B3_mean=357.1526696729155, B3_stdDev=409.6735105943267, B4_mean=226.5400615319442, B4_stdDev=421.0169200203575, B5_mean=279.8896275161374, B5_stdDev=526.5908061805073, B6_mean=386.2334998101548, B6_stdDev=810.5313693785181, B7_mean=421.3117242112865, B7_stdDev=904.3053044916775, B8_mean=440.0882175633505, B8_stdDev=959.2094176934013, B8A_mean=444.4941659809534, B8A_stdDev=974.370766267177, B11_mean=343.15960538085193, B11_stdDev=718.3748150745325, B12_mean=270.92371112928237, B12_stdDev=562.2678564404583}","{B2_p2=146.3416221755214, B2_p98=1679.0514663749543, B3_p2=114.86172619998132, B3_p98=1742.7603675843259, B4_p2=25.148539069045675, B4_p98=1647.1738152955895, B5_p2=32.834620218630604, B5_p98=2014.516432302992, B6_p2=19.770017216772086, B6_p98=3038.3512654513074, B7_p2=13.258690565473472, B7_p98=3407.3530364972294, B8_p2=16.86355155752108, B8_p98=3615.1811740482954, B8A_p2=11.344694865624188, B8A_p98=3631.5676466261066, B11_p2=15.214589231745553, B11_p98=2607.4628268697247, B12_p2=17.15483482411314, B12_p98=2159.2160785710485}",
20181027T112151_20181027T112438_T29UQP,201810300,"{B2_mean=3208.056317910908, B2_stdDev=4909.9510648237, B3_mean=2851.4892850556107, B3_stdDev=4433.590669654958, B4_mean=2658.7889867132244, B4_stdDev=4171.311407189469, B5_mean=2712.5590140943823, B5_stdDev=4237.612994218512, B6_mean=2580.7054575687184, B6_stdDev=4055.3055387518584, B7_mean=2492.99476806365, B7_stdDev=3907.4101051196812, B8_mean=2631.6127358219665, B8_stdDev=4111.561664426561, B8A_mean=2400.442841854693, B8A_stdDev=3747.0108043739338, B11_mean=970.8590495887835, B11_stdDev=1362.7026361962692, B12_mean=974.8324510521539, B12_stdDev=1297.6636336952904}","{B2_p2=62.60988527935776, B2_p98=17727.702434365077, B3_p2=56.7832013841352, B3_p98=15933.756747830783, B4_p2=50.54047362705826, B4_p98=15037.295412074107, B5_p2=53.61093560599114, B5_p98=15422.911201710815, B6_p2=47.73273173428531, B6_p98=14655.463632496809, B7_p2=50.606732222620245, B7_p98=14017.289472377353, B8_p2=55.40136743845087, B8_p98=15038.3127661583, B8A_p2=55.21902535284406, B8A_p98=13504.157326157161, B11_p2=34.68233281695187, B11_p98=5023.3030641415035, B12_p2=40.50848196975232, B12_p98=4639.164170758672}",
20181027T112151_20181027T112438_T30TUT,201810300,"{B2_mean=3109.4036546892626, B2_stdDev=4798.418775060927, B3_mean=2804.1821382432463, B3_stdDev=4386.046984406764, B4_mean=2656.8069543138704, B4_stdDev=4161.207121849572, B5_mean=2732.765753074864, B5_stdDev=4242.7668580170275, B6_mean=2608.953948059807, B6_stdDev=4079.82614960859, B7_mean=2527.573978341402, B7_stdDev=3946.985677120579, B8_mean=2626.9707063839605, B8_stdDev=4083.871757572035, B8A_mean=2443.1446292790183, B8A_stdDev=3805.750961577117, B11_mean=1191.1692385356812, B11_stdDev=1673.9067487017003, B12_mean=1104.1896493220847, B12_stdDev=1428.7551033190045}","{B2_p2=51.53428999868752, B2_p98=19136.584192439863, B3_p2=46.234406602921204, B3_p98=17598.99096385542, B4_p2=43.899384621315896, B4_p98=16703.517191977076, B5_p2=46.81085841069808, B5_p98=16965.019198193113, B6_p2=42.183205167592114, B6_p98=16448.915254237287, B7_p2=45.2600215240924, B7_p98=15805.958393113342, B8_p2=47.82700203760632, B8_p98=16451.410582719356, B8A_p2=47.968771304750376, B8A_p98=15163.18945868946, B11_p2=30.87930701888528, B11_p98=6431.494013039714, B12_p2=37.30973915169392, B12_p98=5279.326923698604}",
20181027T112151_20181027T112438_T30TVT,201810300,"{B2_mean=3854.278828002525, B2_stdDev=3708.9926596399596, B3_mean=3528.1141558334225, B3_stdDev=3413.510053246763, B4_mean=3382.745325279882, B4_stdDev=3293.8998430512297, B5_mean=3431.9852587680257, B5_stdDev=3353.2266681184274, B6_mean=3350.1334082061762, B6_stdDev=3262.9829762080044, B7_mean=3292.0076897027275, B7_stdDev=3186.926683869515, B8_mean=3456.4048255928587, B8_stdDev=3359.1083162816294, B8A_mean=3228.320644131512, B8A_stdDev=3100.2655016103636, B11_mean=1705.955216129106, B11_stdDev=1475.463911169684, B12_mean=1603.9076880581663, B12_stdDev=1274.567090989278}","{B2_p2=72.16330912825663, B2_p98=12735.479788800596, B3_p2=68.78723468128076, B3_p98=11583.337963709213, B4_p2=70.2491181056522, B4_p98=11198.667597408405, B5_p2=66.56844803945795, B5_p98=11325.676883727032, B6_p2=26.734107913490323, B6_p98=11040.283722927645, B7_p2=28.341586419242407, B7_p98=10784.05680983121, B8_p2=31.12653260241574, B8_p98=11359.39292929293, B8A_p2=30.683988206317984, B8A_p98=10463.06833493744, B11_p2=40.04795842226195, B11_p98=5790.850311208066, B12_p2=43.858214777478665, B12_p98=4766.425245500864}",
20181027T112151_20181027T112438_T30UUU,201810300,"{B2_mean=3823.216084321365, B2_stdDev=4573.810850248101, B3_mean=3525.2016665647693, B3_stdDev=4281.191556397088, B4_mean=3371.688728101733, B4_stdDev=4172.567853829918, B5_mean=3446.4903533291126, B5_stdDev=4229.54046224693, B6_mean=3394.1534639137903, B6_stdDev=4111.012829320242, B7_mean=3338.5632567897874, B7_stdDev=4017.5336348825804, B8_mean=3533.5286697733873, B8_stdDev=4240.001939301876, B8A_mean=3282.2726206324674, B8A_stdDev=3934.698849796078, B11_mean=1340.2390797751239, B11_stdDev=1575.2703768407607, B12_mean=1231.1791834256373, B12_stdDev=1380.9522664644544}","{B2_p2=63.62953119578187, B2_p98=16702.57894240871, B3_p2=65.44140186088381, B3_p98=15679.707525769094, B4_p2=83.90318792360402, B4_p98=15296.659839715048, B5_p2=32.229881598803665, B5_p98=15583.713649851632, B6_p2=30.7235805611463, B6_p98=15072.592194094226, B7_p2=32.268820132122485, B7_p98=14686.271905283804, B8_p2=33.550854860489245, B8_p98=15520.765446671006, B8A_p2=32.6313046459846, B8A_p98=14368.102187689727, B11_p2=37.72221651549364, B11_p98=5983.706761867215, B12_p2=41.88470106455762, B12_p98=4959.009031981317}",
